num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S000843;16/01/2022;0:45:00;PASEO. CASTELLANA / CALL. AYALA;12;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;441.526.485;4.475.487.708;N;NULL
2022S000843;16/01/2022;0:45:00;PASEO. CASTELLANA / CALL. AYALA;12;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441.526.485;4.475.487.708;N;NULL
2022S000879;16/01/2022;3:20:00;CALL. FERNANDO EL CATOLICO / CALL. GAZTAMBIDE;14;7;CHAMBERÍ;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;439.296.519;4.476.219.129;S;NULL
2022S000879;16/01/2022;3:20:00;CALL. FERNANDO EL CATOLICO / CALL. GAZTAMBIDE;14;7;CHAMBERÍ;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439.296.519;4.476.219.129;N;NULL
2022S000880;16/01/2022;3:00:00;AUTOV. A-42, +00500S;+00500S;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;438.960.356;4.470.267.611;N;NULL
2022S000885;16/01/2022;4:15:00;CALL. TAMBRE, 10;10;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441.904.930;4.477.606.090;S;NULL
2022S000885;16/01/2022;4:15:00;CALL. TAMBRE, 10;10;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.904.930;4.477.606.090;N;NULL
2022S000891;16/01/2022;5:45:00;CALL. NUÑEZ DE BALBOA, 106;106;4;SALAMANCA;Caída;Despejado;VMU eléctrico;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442.161.551;4.476.296.852;N;NULL
2022S000898;16/01/2022;6:37:00;CALL. DOCTOR BLANCO NAJERA / CALL. DANTE;2;10;LATINA;Vuelco;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436.833.923;4.473.468.817;S;NULL
2022S000900;15/01/2022;10:15:00;AUTOV. M-30, +03100E, ACCESO A PASO CASTELLANA;+03100E;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;441.938.659;4.481.539.815;N;NULL
2022S000901;16/01/2022;6:10:00;AUTOV. M-22 / CALL. TAURO;+00120E;21;BARAJAS;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;NULL;NULL;451.642.155;4.478.003.863;N;NULL
2022S000902;15/01/2022;23:00:00;CALL. HORNO DE LABRADORES, 32;32;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;448.736.046;4.472.477.106;N;NULL
2022S000903;15/01/2022;22:35:00;CTRA. M-111 / AVDA. LOGROÑO;+00300E;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;450.756.060;4.481.257.673;N;NULL
2022S000903;15/01/2022;22:35:00;CTRA. M-111 / AVDA. LOGROÑO;+00300E;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;450.756.060;4.481.257.673;N;NULL
2022S000904;15/01/2022;8:03:00;AUTOV. M-30, CALZADA 1 PK 28,200;+02800E;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439.000.321;4.480.930.756;N;NULL
2022S000904;15/01/2022;8:03:00;AUTOV. M-30, CALZADA 1 PK 28,200;+02800E;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439.000.321;4.480.930.756;N;NULL
2022S000904;15/01/2022;8:03:00;AUTOV. M-30, CALZADA 1 PK 28,200;+02800E;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;NULL;NULL;439.000.321;4.480.930.756;N;NULL
2022S000904;15/01/2022;8:03:00;AUTOV. M-30, CALZADA 1 PK 28,200;+02800E;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;NULL;NULL;439.000.321;4.480.930.756;N;NULL
2022S000905;16/01/2022;9:08:00;CALL. FERNANDO GABRIEL, 8;8;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;445.821.199;4.475.088.195;N;NULL
2022S000905;16/01/2022;9:08:00;CALL. FERNANDO GABRIEL, 8;8;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.821.199;4.475.088.195;N;NULL
2022S000905;16/01/2022;9:08:00;CALL. FERNANDO GABRIEL, 8;8;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;445.821.199;4.475.088.195;N;NULL
2022S000906;16/01/2022;11:20:00;AVDA. PIO XII, 2;2;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442.659.376;4.479.160.226;N;NULL
2022S000906;16/01/2022;11:20:00;AVDA. PIO XII, 2;2;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442.659.376;4.479.160.226;N;NULL
2022S000907;16/01/2022;10:14:00;PASEO. CASTELLANA / CALL. AYALA;18;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.532.370;4.475.492.588;N;NULL
2022S000907;16/01/2022;10:14:00;PASEO. CASTELLANA / CALL. AYALA;18;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.532.370;4.475.492.588;N;NULL
2022S000908;16/01/2022;10:25:00;CALL. VALDETORRES DE JARAMA, 5;5;16;HORTALEZA;Caída;Despejado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445.123.947;4.480.345.407;N;NULL
2022S000910;16/01/2022;12:50:00;CALL. BRAVO MURILLO, 12;12;7;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.268.173;4.476.288.527;N;NULL
2022S000911;16/01/2022;12:10:00;PASEO. SANTA MARIA DE LA CABEZA / INTER. PLAZA ELIPTICA;177;12;USERA;Atropello a persona;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439.174.796;4.470.827.534;N;NULL
2022S000911;16/01/2022;12:10:00;PASEO. SANTA MARIA DE LA CABEZA / INTER. PLAZA ELIPTICA;177;12;USERA;Atropello a persona;Despejado;Motocicleta hasta 125cc;Peatón;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.174.796;4.470.827.534;N;NULL
2022S000912;16/01/2022;16:00:00;CALL. SANTA FLORENCIA, 21;21;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.327.941;4.466.627.961;N;NULL
2022S000912;16/01/2022;16:00:00;CALL. SANTA FLORENCIA, 21;21;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.327.941;4.466.627.961;N;NULL
2022S000913;16/01/2022;13:30:00;IDB. RONDA SUR / CALLE ANDEVALO;0;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Mujer;NULL;NULL;443.313.881;4.469.416.747;N;NULL
2022S000913;16/01/2022;13:30:00;IDB. RONDA SUR / CALLE ANDEVALO;0;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;443.313.881;4.469.416.747;N;NULL
2022S000922;16/01/2022;18:10:00;CALL. GOMEZNARRO, 95;95;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;445.013.148;4.479.084.862;N;NULL
2022S000922;16/01/2022;18:10:00;CALL. GOMEZNARRO, 95;95;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;NULL;NULL;445.013.148;4.479.084.862;N;NULL
2022S000923;16/01/2022;19:20:00;GTA. ARCENTALES / AUTOV. M-40;0;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;449.437.357;4.475.679.580;N;NULL
2022S000923;16/01/2022;19:20:00;GTA. ARCENTALES / AUTOV. M-40;0;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;449.437.357;4.475.679.580;N;NULL
2022S000923;16/01/2022;19:20:00;GTA. ARCENTALES / AUTOV. M-40;0;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;449.437.357;4.475.679.580;N;NULL
2022S000923;16/01/2022;19:20:00;GTA. ARCENTALES / AUTOV. M-40;0;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;NULL;NULL;449.437.357;4.475.679.580;N;NULL
2022S000924;16/01/2022;20:00:00;CALL. EUGENIA DE MONTIJO, 53;53;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;436.752.054;4.470.267.126;N;NULL
2022S000925;16/01/2022;20:33:00;CALL. SANTA FELICIDAD, 1;1;15;CIUDAD LINEAL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;444.910.402;4.475.276.572;N;NULL
2022S000926;16/01/2022;21:00:00;CALL. MONASTERIO DE LAS BATUECAS, 13;13;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;440.289.237;4.483.849.391;N;NULL
2022S000926;16/01/2022;21:00:00;CALL. MONASTERIO DE LAS BATUECAS, 13;13;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;440.289.237;4.483.849.391;N;NULL
2022S000926;16/01/2022;21:00:00;CALL. MONASTERIO DE LAS BATUECAS, 13;13;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440.289.237;4.483.849.391;N;NULL
2022S000927;16/01/2022;20:25:00;PASEO. INFANTA ISABEL / CALL. ALFONSO XII;11;3;RETIRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.535.428;4.473.196.852;N;NULL
2022S000927;16/01/2022;20:25:00;PASEO. INFANTA ISABEL / CALL. ALFONSO XII;11;3;RETIRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.535.428;4.473.196.852;N;NULL
2022S000927;16/01/2022;20:25:00;PASEO. INFANTA ISABEL / CALL. ALFONSO XII;11;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441.535.428;4.473.196.852;N;NULL
2022S000929;16/01/2022;19:00:00;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS;46;4;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443.410.028;4.476.218.383;N;NULL
2022S000929;16/01/2022;19:00:00;CALL. MARTINEZ IZQUIERDO / CALL. FRANCISCO SANTOS;46;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;443.410.028;4.476.218.383;N;NULL
2022S000930;16/01/2022;21:00:00;AUTOV. M-30 / AVDA. BADAJOZ;+00500E;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;444.105.580;4.476.886.216;N;NULL
2022S000930;16/01/2022;21:00:00;AUTOV. M-30 / AVDA. BADAJOZ;+00500E;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;444.105.580;4.476.886.216;N;NULL
2022S000930;16/01/2022;21:00:00;AUTOV. M-30 / AVDA. BADAJOZ;+00500E;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Hombre;4;Fallecido 24 horas;444.105.580;4.476.886.216;N;NULL
2022S000932;16/01/2022;21:35:00;CALL. JOSE BARBASTRE, 20;20;15;CIUDAD LINEAL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;444.696.185;4.475.418.986;N;NULL
2022S000932;16/01/2022;21:35:00;CALL. JOSE BARBASTRE, 20;20;15;CIUDAD LINEAL;Caída;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;444.696.185;4.475.418.986;N;NULL
2022S000936;16/01/2022;23:30:00;AVDA. DAROCA, 91;91;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;445.130.061;4.475.361.685;S;NULL
2022S000938;17/01/2022;4:30:00;PASEO. CASTELLANA / PLAZA. COLON;11;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441.397.670;4.475.148.554;N;NULL
2022S000938;17/01/2022;4:30:00;PASEO. CASTELLANA / PLAZA. COLON;11;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;441.397.670;4.475.148.554;N;NULL
2022S000938;17/01/2022;4:30:00;PASEO. CASTELLANA / PLAZA. COLON;11;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.397.670;4.475.148.554;N;NULL
2022S000938;17/01/2022;4:30:00;PASEO. CASTELLANA / PLAZA. COLON;11;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441.397.670;4.475.148.554;N;NULL
2022S000938;17/01/2022;4:30:00;PASEO. CASTELLANA / PLAZA. COLON;11;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;441.397.670;4.475.148.554;N;NULL
2022S000939;17/01/2022;8:20:00;CALL. ARTURO SORIA, 75;75;15;CIUDAD LINEAL;Alcance;Despejado;Ciclomotor;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;445.092.482;4.477.432.122;N;NULL
2022S000939;17/01/2022;8:20:00;CALL. ARTURO SORIA, 75;75;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;445.092.482;4.477.432.122;N;NULL
2022S000940;17/01/2022;8:30:00;CALL. OFELIA NIETO, 52;52;6;TETUÁN;Otro;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;439.880.973;4.479.159.033;N;NULL
2022S000941;15/01/2022;12:10:00;GTA. PUENTE DE SEGOVIA, 1;1;10;LATINA;Caída;Se desconoce;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;438.591.162;4.473.968.886;N;NULL
2022S000941;15/01/2022;12:10:00;GTA. PUENTE DE SEGOVIA, 1;1;10;LATINA;Caída;Se desconoce;Turismo;Pasajero;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;438.591.162;4.473.968.886;N;NULL
2022S000941;15/01/2022;12:10:00;GTA. PUENTE DE SEGOVIA, 1;1;10;LATINA;Caída;Se desconoce;Turismo;Pasajero;Más de 74 años;Mujer;14;Sin asistencia sanitaria;438.591.162;4.473.968.886;N;NULL
2022S000942;17/01/2022;9:20:00;CALL. O'DONNELL / CALL. NARVAEZ;37;4;SALAMANCA;Atropello a persona;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442.667.326;4.474.765.776;N;NULL
2022S000942;17/01/2022;9:20:00;CALL. O'DONNELL / CALL. NARVAEZ;37;4;SALAMANCA;Atropello a persona;Despejado;Motocicleta hasta 125cc;Peatón;De 70 a 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;442.667.326;4.474.765.776;N;NULL
2022S000946;14/01/2022;12:26:00;CALL. CARLOS FUENTES / CALL. FRANCISCA ARMADA;67;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;437.135.396;4.472.785.708;N;NULL
2022S000946;14/01/2022;12:26:00;CALL. CARLOS FUENTES / CALL. FRANCISCA ARMADA;67;10;LATINA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437.135.396;4.472.785.708;N;NULL
2022S000951;17/01/2022;8:20:00;CALL. GONZALEZ DAVILA / AVDA. MAYORAZGO;26;18;VILLA DE VALLECAS;Colisión lateral;Despejado;Tractocamión;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;445.897.453;4.469.391.396;N;NULL
2022S000951;17/01/2022;8:20:00;CALL. GONZALEZ DAVILA / AVDA. MAYORAZGO;26;18;VILLA DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;445.897.453;4.469.391.396;N;NULL
2022S000952;17/01/2022;7:40:00;AVDA. SAN ELOY / CALL. SAN HILARIO;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448.493.626;4.477.352.377;N;NULL
2022S000952;17/01/2022;7:40:00;AVDA. SAN ELOY / CALL. SAN HILARIO;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;448.493.626;4.477.352.377;N;NULL
2022S000952;17/01/2022;7:40:00;AVDA. SAN ELOY / CALL. SAN HILARIO;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;448.493.626;4.477.352.377;N;NULL
2022S000952;17/01/2022;7:40:00;AVDA. SAN ELOY / CALL. SAN HILARIO;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;448.493.626;4.477.352.377;N;NULL
2022S000953;17/01/2022;9:00:00;CALL. JOSEFA VALCARCEL, 36;36;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;445.460.967;4.477.805.528;N;NULL
2022S000954;17/01/2022;9:33:00;AVDA. POBLADOS, 183;183;12;USERA;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440.836.708;4.469.164.727;N;NULL
2022S000954;17/01/2022;9:33:00;AVDA. POBLADOS, 183;183;12;USERA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.836.708;4.469.164.727;N;NULL
2022S000954;17/01/2022;9:33:00;AVDA. POBLADOS, 183;183;12;USERA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 6 a 9 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.836.708;4.469.164.727;N;NULL
2022S000955;17/01/2022;9:20:00;CALL. GENERAL RICARDOS / CALL. RADIO;101;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;438.501.502;4.471.614.386;N;NULL
2022S000955;17/01/2022;9:20:00;CALL. GENERAL RICARDOS / CALL. RADIO;101;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Autobús;Pasajero;De 45 a 49 años;Mujer;2;Ingreso inferior o igual a 24 horas;438.501.502;4.471.614.386;N;NULL
2022S000955;17/01/2022;9:20:00;CALL. GENERAL RICARDOS / CALL. RADIO;101;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Autobús;Pasajero;De 45 a 49 años;Mujer;2;Ingreso inferior o igual a 24 horas;438.501.502;4.471.614.386;N;NULL
2022S000955;17/01/2022;9:20:00;CALL. GENERAL RICARDOS / CALL. RADIO;101;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;438.501.502;4.471.614.386;N;NULL
2022S000956;17/01/2022;9:10:00;PASEO. CASTELLANA / CALL. VITRUVIO;84;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.349.694;4.476.968.085;N;NULL
2022S000956;17/01/2022;9:10:00;PASEO. CASTELLANA / CALL. VITRUVIO;84;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;441.349.694;4.476.968.085;N;NULL
2022S000957;17/01/2022;9:05:00;CALL. VIA DE LOS POBLADOS, 9;9;16;HORTALEZA;Caída;Se desconoce;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;446.452.194;4.480.620.578;N;NULL
2022S000958;17/01/2022;7:20:00;CALL. ALCALA / CALL. TORRE ARIAS;590;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;448.072.951;4.477.501.743;N;NULL
2022S000958;17/01/2022;7:20:00;CALL. ALCALA / CALL. TORRE ARIAS;590;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Peatón;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;448.072.951;4.477.501.743;N;NULL
2022S000958;17/01/2022;7:20:00;CALL. ALCALA / CALL. TORRE ARIAS;590;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Turismo;Peatón;De 6 a 9 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448.072.951;4.477.501.743;N;NULL
2022S000959;17/01/2022;11:15:00;CALL. ATOCHA / CALL. CENICERO;125;1;CENTRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441.175.443;4.473.459.926;N;NULL
2022S000959;17/01/2022;11:15:00;CALL. ATOCHA / CALL. CENICERO;125;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.175.443;4.473.459.926;N;NULL
2022S000959;17/01/2022;11:15:00;CALL. ATOCHA / CALL. CENICERO;125;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;441.175.443;4.473.459.926;N;NULL
2022S000962;17/01/2022;12:10:00;CALL. FUENGIROLA / AVDA. ALBUFERA;1;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445.774.873;4.470.855.830;N;NULL
2022S000962;17/01/2022;12:10:00;CALL. FUENGIROLA / AVDA. ALBUFERA;1;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;445.774.873;4.470.855.830;N;NULL
2022S000963;17/01/2022;12:45:00;CALL. SERRANO / AVDA. CONCHA ESPINA;195;5;CHAMARTÍN;Alcance;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.203.585;4.478.096.699;N;NULL
2022S000963;17/01/2022;12:45:00;CALL. SERRANO / AVDA. CONCHA ESPINA;195;5;CHAMARTÍN;Alcance;Despejado;Furgoneta;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442.203.585;4.478.096.699;N;NULL
2022S000963;17/01/2022;12:45:00;CALL. SERRANO / AVDA. CONCHA ESPINA;195;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442.203.585;4.478.096.699;N;NULL
2022S000965;17/01/2022;13:00:00;AVDA. ALBUFERA, 20;20;13;PUENTE DE VALLECAS;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443.334.012;4.472.091.956;N;NULL
2022S000966;17/01/2022;8:50:00;CALL. ANDORRA / CALL. NAPOLES;39;16;HORTALEZA;Atropello a persona;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;445.224.904;4.479.025.045;N;NULL
2022S000966;17/01/2022;8:50:00;CALL. ANDORRA / CALL. NAPOLES;39;16;HORTALEZA;Atropello a persona;Despejado;Turismo;Peatón;Menor de 5 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;445.224.904;4.479.025.045;N;NULL
2022S000967;17/01/2022;11:30:00;CALL. EMBAJADORES / PLAZA. ITALIA;218;2;ARGANZUELA;Colisión lateral;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.247.619;4.471.252.686;N;NULL
2022S000967;17/01/2022;11:30:00;CALL. EMBAJADORES / PLAZA. ITALIA;218;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441.247.619;4.471.252.686;N;NULL
